IdBundesland,Bundesland,Landkreis,Altersgruppe,Geschlecht,AnzahlFall,AnzahlTodesfall,ObjectId,Meldedatum,IdLandkreis,Datenstand,NeuerFall,NeuerTodesfall
14,Sachsen,LK Zwickau,A15-A34,M,3,0,219841,2020-03-21T00:00:00.000Z,14524,24.03.2020 00:00,1,0
14,Sachsen,LK Zwickau,A15-A34,W,1,0,219842,2020-03-12T00:00:00.000Z,14524,24.03.2020 00:00,0,0
14,Sachsen,LK Zwickau,A15-A34,W,3,0,219843,2020-03-18T00:00:00.000Z,14524,24.03.2020 00:00,0,0
14,Sachsen,LK Zwickau,A15-A34,W,7,0,219844,2020-03-19T00:00:00.000Z,14524,24.03.2020 00:00,0,0
14,Sachsen,LK Zwickau,A15-A34,W,4,0,219845,2020-03-20T00:00:00.000Z,14524,24.03.2020 00:00,1,0
14,Sachsen,LK Zwickau,A15-A34,W,2,0,219846,2020-03-21T00:00:00.000Z,14524,24.03.2020 00:00,1,0
14,Sachsen,LK Zwickau,A35-A59,M,2,0,219847,2020-03-14T00:00:00.000Z,14524,24.03.2020 00:00,0,0
14,Sachsen,LK Zwickau,A35-A59,M,1,0,219848,2020-03-15T00:00:00.000Z,14524,24.03.2020 00:00,0,0
14,Sachsen,LK Zwickau,A35-A59,M,1,0,219849,2020-03-16T00:00:00.000Z,14524,24.03.2020 00:00,0,0
14,Sachsen,LK Zwickau,A35-A59,M,7,0,219850,2020-03-17T00:00:00.000Z,14524,24.03.2020 00:00,0,0
14,Sachsen,LK Zwickau,A35-A59,M,7,0,219851,2020-03-18T00:00:00.000Z,14524,24.03.2020 00:00,0,0
14,Sachsen,LK Zwickau,A35-A59,M,11,0,219852,2020-03-19T00:00:00.000Z,14524,24.03.2020 00:00,0,0
14,Sachsen,LK Zwickau,A35-A59,M,2,0,219853,2020-03-20T00:00:00.000Z,14524,24.03.2020 00:00,0,0
14,Sachsen,LK Zwickau,A35-A59,M,10,0,219854,2020-03-20T00:00:00.000Z,14524,24.03.2020 00:00,1,0
14,Sachsen,LK Zwickau,A35-A59,M,1,0,219855,2020-03-21T00:00:00.000Z,14524,24.03.2020 00:00,1,0
14,Sachsen,LK Zwickau,A35-A59,W,1,0,219856,2020-03-13T00:00:00.000Z,14524,24.03.2020 00:00,0,0
14,Sachsen,LK Zwickau,A35-A59,W,3,0,219857,2020-03-14T00:00:00.000Z,14524,24.03.2020 00:00,0,0
14,Sachsen,LK Zwickau,A35-A59,W,2,0,219858,2020-03-15T00:00:00.000Z,14524,24.03.2020 00:00,0,0
14,Sachsen,LK Zwickau,A35-A59,W,1,0,219859,2020-03-16T00:00:00.000Z,14524,24.03.2020 00:00,0,0
14,Sachsen,LK Zwickau,A35-A59,W,6,0,219860,2020-03-17T00:00:00.000Z,14524,24.03.2020 00:00,0,0
14,Sachsen,LK Zwickau,A35-A59,W,11,0,219861,2020-03-18T00:00:00.000Z,14524,24.03.2020 00:00,0,0
14,Sachsen,LK Zwickau,A35-A59,W,11,0,219862,2020-03-19T00:00:00.000Z,14524,24.03.2020 00:00,0,0
14,Sachsen,LK Zwickau,A35-A59,W,7,0,219863,2020-03-20T00:00:00.000Z,14524,24.03.2020 00:00,1,0
14,Sachsen,LK Zwickau,A35-A59,W,4,0,219864,2020-03-21T00:00:00.000Z,14524,24.03.2020 00:00,1,0
14,Sachsen,LK Zwickau,A60-A79,M,3,0,219865,2020-03-17T00:00:00.000Z,14524,24.03.2020 00:00,0,0
14,Sachsen,LK Zwickau,A60-A79,M,2,0,219866,2020-03-18T00:00:00.000Z,14524,24.03.2020 00:00,0,0
14,Sachsen,LK Zwickau,A60-A79,M,1,0,219867,2020-03-19T00:00:00.000Z,14524,24.03.2020 00:00,0,0
14,Sachsen,LK Zwickau,A60-A79,M,3,0,219868,2020-03-20T00:00:00.000Z,14524,24.03.2020 00:00,0,0
14,Sachsen,LK Zwickau,A60-A79,M,3,0,219869,2020-03-20T00:00:00.000Z,14524,24.03.2020 00:00,1,0
14,Sachsen,LK Zwickau,A60-A79,M,5,0,219870,2020-03-21T00:00:00.000Z,14524,24.03.2020 00:00,1,0
14,Sachsen,LK Zwickau,A60-A79,W,1,0,219871,2020-03-13T00:00:00.000Z,14524,24.03.2020 00:00,0,0
14,Sachsen,LK Zwickau,A60-A79,W,1,0,219872,2020-03-15T00:00:00.000Z,14524,24.03.2020 00:00,0,0
14,Sachsen,LK Zwickau,A60-A79,W,1,0,219873,2020-03-17T00:00:00.000Z,14524,24.03.2020 00:00,0,0
14,Sachsen,LK Zwickau,A60-A79,W,2,0,219874,2020-03-18T00:00:00.000Z,14524,24.03.2020 00:00,0,0
14,Sachsen,LK Zwickau,A60-A79,W,3,0,219875,2020-03-19T00:00:00.000Z,14524,24.03.2020 00:00,0,0
14,Sachsen,LK Zwickau,A60-A79,W,1,0,219876,2020-03-20T00:00:00.000Z,14524,24.03.2020 00:00,0,0
14,Sachsen,LK Zwickau,A60-A79,W,2,0,219877,2020-03-20T00:00:00.000Z,14524,24.03.2020 00:00,1,0
14,Sachsen,LK Zwickau,A60-A79,W,4,0,219878,2020-03-21T00:00:00.000Z,14524,24.03.2020 00:00,1,0
14,Sachsen,LK Zwickau,A80+,M,1,0,219879,2020-03-14T00:00:00.000Z,14524,24.03.2020 00:00,0,0
14,Sachsen,LK Zwickau,A80+,M,1,0,219880,2020-03-21T00:00:00.000Z,14524,24.03.2020 00:00,1,0
14,Sachsen,LK Zwickau,A80+,W,1,0,219881,2020-03-14T00:00:00.000Z,14524,24.03.2020 00:00,0,0
14,Sachsen,SK Dresden,A00-A04,M,1,0,219882,2020-03-13T00:00:00.000Z,14612,24.03.2020 00:00,0,0
14,Sachsen,SK Dresden,A00-A04,M,2,0,219883,2020-03-19T00:00:00.000Z,14612,24.03.2020 00:00,0,0
14,Sachsen,SK Dresden,A05-A14,M,1,0,219884,2020-03-17T00:00:00.000Z,14612,24.03.2020 00:00,0,0
14,Sachsen,SK Dresden,A15-A34,M,1,0,219885,2020-03-09T00:00:00.000Z,14612,24.03.2020 00:00,0,0
14,Sachsen,SK Dresden,A15-A34,M,1,0,219886,2020-03-10T00:00:00.000Z,14612,24.03.2020 00:00,0,0
14,Sachsen,SK Dresden,A15-A34,M,1,0,219887,2020-03-12T00:00:00.000Z,14612,24.03.2020 00:00,0,0
14,Sachsen,SK Dresden,A15-A34,M,1,0,219888,2020-03-14T00:00:00.000Z,14612,24.03.2020 00:00,0,0
14,Sachsen,SK Dresden,A15-A34,M,2,0,219889,2020-03-16T00:00:00.000Z,14612,24.03.2020 00:00,0,0
14,Sachsen,SK Dresden,A15-A34,M,3,0,219890,2020-03-17T00:00:00.000Z,14612,24.03.2020 00:00,0,0
14,Sachsen,SK Dresden,A15-A34,M,3,0,219891,2020-03-18T00:00:00.000Z,14612,24.03.2020 00:00,0,0
14,Sachsen,SK Dresden,A15-A34,M,3,0,219892,2020-03-19T00:00:00.000Z,14612,24.03.2020 00:00,0,0
14,Sachsen,SK Dresden,A15-A34,M,4,0,219893,2020-03-20T00:00:00.000Z,14612,24.03.2020 00:00,0,0
14,Sachsen,SK Dresden,A15-A34,M,1,0,219894,2020-03-21T00:00:00.000Z,14612,24.03.2020 00:00,0,0
14,Sachsen,SK Dresden,A15-A34,W,1,0,219895,2020-03-11T00:00:00.000Z,14612,24.03.2020 00:00,0,0
14,Sachsen,SK Dresden,A15-A34,W,1,0,219896,2020-03-12T00:00:00.000Z,14612,24.03.2020 00:00,0,0
14,Sachsen,SK Dresden,A15-A34,W,1,0,219897,2020-03-16T00:00:00.000Z,14612,24.03.2020 00:00,0,0
14,Sachsen,SK Dresden,A15-A34,W,2,0,219898,2020-03-17T00:00:00.000Z,14612,24.03.2020 00:00,0,0
14,Sachsen,SK Dresden,A15-A34,W,5,0,219899,2020-03-19T00:00:00.000Z,14612,24.03.2020 00:00,0,0
14,Sachsen,SK Dresden,A15-A34,W,2,0,219900,2020-03-20T00:00:00.000Z,14612,24.03.2020 00:00,0,0
14,Sachsen,SK Dresden,A15-A34,W,3,0,219901,2020-03-21T00:00:00.000Z,14612,24.03.2020 00:00,0,0
14,Sachsen,SK Dresden,A35-A59,M,1,0,219902,2020-03-11T00:00:00.000Z,14612,24.03.2020 00:00,0,0
14,Sachsen,SK Dresden,A35-A59,M,3,0,219903,2020-03-12T00:00:00.000Z,14612,24.03.2020 00:00,0,0
14,Sachsen,SK Dresden,A35-A59,M,4,0,219904,2020-03-13T00:00:00.000Z,14612,24.03.2020 00:00,0,0
14,Sachsen,SK Dresden,A35-A59,M,1,0,219905,2020-03-14T00:00:00.000Z,14612,24.03.2020 00:00,0,0
14,Sachsen,SK Dresden,A35-A59,M,1,0,219906,2020-03-16T00:00:00.000Z,14612,24.03.2020 00:00,0,0
14,Sachsen,SK Dresden,A35-A59,M,2,0,219907,2020-03-17T00:00:00.000Z,14612,24.03.2020 00:00,0,0
14,Sachsen,SK Dresden,A35-A59,M,1,0,219908,2020-03-18T00:00:00.000Z,14612,24.03.2020 00:00,0,0
14,Sachsen,SK Dresden,A35-A59,M,9,0,219909,2020-03-19T00:00:00.000Z,14612,24.03.2020 00:00,0,0
14,Sachsen,SK Dresden,A35-A59,M,5,0,219910,2020-03-20T00:00:00.000Z,14612,24.03.2020 00:00,0,0
14,Sachsen,SK Dresden,A35-A59,M,5,0,219911,2020-03-21T00:00:00.000Z,14612,24.03.2020 00:00,0,0
14,Sachsen,SK Dresden,A35-A59,W,1,0,219912,2020-03-13T00:00:00.000Z,14612,24.03.2020 00:00,0,0
14,Sachsen,SK Dresden,A35-A59,W,4,0,219913,2020-03-14T00:00:00.000Z,14612,24.03.2020 00:00,0,0
14,Sachsen,SK Dresden,A35-A59,W,1,0,219914,2020-03-16T00:00:00.000Z,14612,24.03.2020 00:00,0,0
14,Sachsen,SK Dresden,A35-A59,W,2,0,219915,2020-03-17T00:00:00.000Z,14612,24.03.2020 00:00,0,0
14,Sachsen,SK Dresden,A35-A59,W,1,0,219916,2020-03-18T00:00:00.000Z,14612,24.03.2020 00:00,0,0
14,Sachsen,SK Dresden,A35-A59,W,3,0,219917,2020-03-19T00:00:00.000Z,14612,24.03.2020 00:00,0,0
14,Sachsen,SK Dresden,A35-A59,W,1,0,219918,2020-03-20T00:00:00.000Z,14612,24.03.2020 00:00,0,0
14,Sachsen,SK Dresden,A35-A59,W,5,0,219919,2020-03-21T00:00:00.000Z,14612,24.03.2020 00:00,0,0
14,Sachsen,SK Dresden,A60-A79,M,1,0,219920,2020-03-07T00:00:00.000Z,14612,24.03.2020 00:00,0,0
14,Sachsen,SK Dresden,A60-A79,M,1,0,219921,2020-03-13T00:00:00.000Z,14612,24.03.2020 00:00,0,0
14,Sachsen,SK Dresden,A60-A79,M,1,0,219922,2020-03-18T00:00:00.000Z,14612,24.03.2020 00:00,0,0
14,Sachsen,SK Dresden,A60-A79,M,2,0,219923,2020-03-20T00:00:00.000Z,14612,24.03.2020 00:00,0,0
14,Sachsen,SK Dresden,A60-A79,W,1,0,219924,2020-03-07T00:00:00.000Z,14612,24.03.2020 00:00,0,0
14,Sachsen,SK Dresden,A60-A79,W,1,0,219925,2020-03-21T00:00:00.000Z,14612,24.03.2020 00:00,0,0
14,Sachsen,SK Dresden,A80+,M,1,0,219926,2020-03-17T00:00:00.000Z,14612,24.03.2020 00:00,0,0
14,Sachsen,SK Dresden,A80+,W,1,0,219927,2020-03-19T00:00:00.000Z,14612,24.03.2020 00:00,0,0
14,Sachsen,SK Dresden,A80+,W,1,0,219928,2020-03-20T00:00:00.000Z,14612,24.03.2020 00:00,0,0
14,Sachsen,LK Bautzen,A15-A34,M,1,0,219929,2020-03-17T00:00:00.000Z,14625,24.03.2020 00:00,0,0
14,Sachsen,LK Bautzen,A15-A34,M,2,0,219930,2020-03-18T00:00:00.000Z,14625,24.03.2020 00:00,0,0
14,Sachsen,LK Bautzen,A15-A34,W,1,0,219931,2020-03-14T00:00:00.000Z,14625,24.03.2020 00:00,0,0
14,Sachsen,LK Bautzen,A15-A34,W,1,0,219932,2020-03-15T00:00:00.000Z,14625,24.03.2020 00:00,0,0
14,Sachsen,LK Bautzen,A15-A34,W,2,0,219933,2020-03-17T00:00:00.000Z,14625,24.03.2020 00:00,0,0
14,Sachsen,LK Bautzen,A15-A34,W,1,0,219934,2020-03-18T00:00:00.000Z,14625,24.03.2020 00:00,1,0
14,Sachsen,LK Bautzen,A15-A34,W,1,0,219935,2020-03-19T00:00:00.000Z,14625,24.03.2020 00:00,0,0
14,Sachsen,LK Bautzen,A15-A34,W,1,0,219936,2020-03-20T00:00:00.000Z,14625,24.03.2020 00:00,0,0
14,Sachsen,LK Bautzen,A35-A59,M,2,0,219937,2020-03-08T00:00:00.000Z,14625,24.03.2020 00:00,0,0
14,Sachsen,LK Bautzen,A35-A59,M,3,0,219938,2020-03-10T00:00:00.000Z,14625,24.03.2020 00:00,0,0
14,Sachsen,LK Bautzen,A35-A59,M,2,0,219939,2020-03-12T00:00:00.000Z,14625,24.03.2020 00:00,0,0
14,Sachsen,LK Bautzen,A35-A59,M,1,0,219940,2020-03-13T00:00:00.000Z,14625,24.03.2020 00:00,0,0
14,Sachsen,LK Bautzen,A35-A59,M,1,0,219941,2020-03-16T00:00:00.000Z,14625,24.03.2020 00:00,0,0
14,Sachsen,LK Bautzen,A35-A59,M,1,0,219942,2020-03-17T00:00:00.000Z,14625,24.03.2020 00:00,0,0
14,Sachsen,LK Bautzen,A35-A59,M,2,0,219943,2020-03-18T00:00:00.000Z,14625,24.03.2020 00:00,0,0
14,Sachsen,LK Bautzen,A35-A59,M,1,0,219944,2020-03-19T00:00:00.000Z,14625,24.03.2020 00:00,0,0
14,Sachsen,LK Bautzen,A35-A59,W,2,0,219945,2020-03-08T00:00:00.000Z,14625,24.03.2020 00:00,0,0
14,Sachsen,LK Bautzen,A35-A59,W,1,0,219946,2020-03-10T00:00:00.000Z,14625,24.03.2020 00:00,0,0
14,Sachsen,LK Bautzen,A35-A59,W,3,0,219947,2020-03-17T00:00:00.000Z,14625,24.03.2020 00:00,0,0
14,Sachsen,LK Bautzen,A35-A59,W,3,0,219948,2020-03-18T00:00:00.000Z,14625,24.03.2020 00:00,0,0
14,Sachsen,LK Bautzen,A35-A59,W,3,0,219949,2020-03-19T00:00:00.000Z,14625,24.03.2020 00:00,0,0
14,Sachsen,LK Bautzen,A35-A59,W,3,0,219950,2020-03-20T00:00:00.000Z,14625,24.03.2020 00:00,0,0
14,Sachsen,LK Bautzen,A60-A79,M,1,0,219951,2020-03-10T00:00:00.000Z,14625,24.03.2020 00:00,0,0
14,Sachsen,LK Bautzen,A60-A79,M,1,0,219952,2020-03-11T00:00:00.000Z,14625,24.03.2020 00:00,0,0
14,Sachsen,LK Bautzen,A60-A79,M,2,0,219953,2020-03-17T00:00:00.000Z,14625,24.03.2020 00:00,0,0
14,Sachsen,LK Bautzen,A60-A79,M,2,0,219954,2020-03-18T00:00:00.000Z,14625,24.03.2020 00:00,0,0
14,Sachsen,LK Bautzen,A60-A79,M,1,0,219955,2020-03-20T00:00:00.000Z,14625,24.03.2020 00:00,0,0
14,Sachsen,LK Bautzen,A60-A79,W,1,0,219956,2020-03-06T00:00:00.000Z,14625,24.03.2020 00:00,0,0
14,Sachsen,LK Bautzen,A60-A79,W,1,0,219957,2020-03-18T00:00:00.000Z,14625,24.03.2020 00:00,0,0
14,Sachsen,LK Bautzen,A60-A79,W,2,0,219958,2020-03-20T00:00:00.000Z,14625,24.03.2020 00:00,0,0
14,Sachsen,LK Bautzen,A80+,M,1,1,219959,2020-03-13T00:00:00.000Z,14625,24.03.2020 00:00,1,1
14,Sachsen,LK Bautzen,A80+,W,1,0,219960,2020-03-17T00:00:00.000Z,14625,24.03.2020 00:00,0,0
14,Sachsen,LK Bautzen,A80+,W,1,0,219961,2020-03-18T00:00:00.000Z,14625,24.03.2020 00:00,0,0
14,Sachsen,LK Görlitz,A15-A34,M,1,0,219962,2020-03-09T00:00:00.000Z,14626,24.03.2020 00:00,0,0
14,Sachsen,LK Görlitz,A15-A34,M,1,0,219963,2020-03-10T00:00:00.000Z,14626,24.03.2020 00:00,0,0
14,Sachsen,LK Görlitz,A15-A34,M,1,0,219964,2020-03-16T00:00:00.000Z,14626,24.03.2020 00:00,0,0
14,Sachsen,LK Görlitz,A15-A34,M,1,0,219965,2020-03-18T00:00:00.000Z,14626,24.03.2020 00:00,0,0
14,Sachsen,LK Görlitz,A15-A34,W,2,0,219966,2020-03-10T00:00:00.000Z,14626,24.03.2020 00:00,0,0
14,Sachsen,LK Görlitz,A35-A59,M,2,0,219967,2020-03-10T00:00:00.000Z,14626,24.03.2020 00:00,0,0
14,Sachsen,LK Görlitz,A35-A59,W,1,0,219968,2020-03-12T00:00:00.000Z,14626,24.03.2020 00:00,0,0
14,Sachsen,LK Görlitz,A35-A59,W,1,0,219969,2020-03-16T00:00:00.000Z,14626,24.03.2020 00:00,0,0
14,Sachsen,LK Görlitz,A60-A79,M,1,0,219970,2020-03-17T00:00:00.000Z,14626,24.03.2020 00:00,0,0
14,Sachsen,LK Görlitz,A60-A79,W,1,0,219971,2020-03-17T00:00:00.000Z,14626,24.03.2020 00:00,0,0
14,Sachsen,LK Meißen,A05-A14,W,1,0,219972,2020-03-10T00:00:00.000Z,14627,24.03.2020 00:00,0,0
14,Sachsen,LK Meißen,A15-A34,W,1,0,219973,2020-03-18T00:00:00.000Z,14627,24.03.2020 00:00,0,0
14,Sachsen,LK Meißen,A15-A34,W,1,0,219974,2020-03-21T00:00:00.000Z,14627,24.03.2020 00:00,0,0
14,Sachsen,LK Meißen,A35-A59,M,1,0,219975,2020-03-11T00:00:00.000Z,14627,24.03.2020 00:00,0,0
14,Sachsen,LK Meißen,A35-A59,M,1,0,219976,2020-03-13T00:00:00.000Z,14627,24.03.2020 00:00,0,0
14,Sachsen,LK Meißen,A35-A59,M,1,0,219977,2020-03-16T00:00:00.000Z,14627,24.03.2020 00:00,0,0
14,Sachsen,LK Meißen,A35-A59,M,2,0,219978,2020-03-17T00:00:00.000Z,14627,24.03.2020 00:00,0,0
14,Sachsen,LK Meißen,A35-A59,M,3,0,219979,2020-03-18T00:00:00.000Z,14627,24.03.2020 00:00,0,0
14,Sachsen,LK Meißen,A35-A59,M,1,0,219980,2020-03-20T00:00:00.000Z,14627,24.03.2020 00:00,0,0
14,Sachsen,LK Meißen,A35-A59,M,1,0,219981,2020-03-21T00:00:00.000Z,14627,24.03.2020 00:00,0,0
14,Sachsen,LK Meißen,A35-A59,M,1,0,219982,2020-03-23T00:00:00.000Z,14627,24.03.2020 00:00,1,0
14,Sachsen,LK Meißen,A35-A59,W,1,0,219983,2020-03-10T00:00:00.000Z,14627,24.03.2020 00:00,0,0
14,Sachsen,LK Meißen,A35-A59,W,1,0,219984,2020-03-11T00:00:00.000Z,14627,24.03.2020 00:00,0,0
14,Sachsen,LK Meißen,A35-A59,W,2,0,219985,2020-03-13T00:00:00.000Z,14627,24.03.2020 00:00,0,0
14,Sachsen,LK Meißen,A35-A59,W,1,0,219986,2020-03-14T00:00:00.000Z,14627,24.03.2020 00:00,0,0
14,Sachsen,LK Meißen,A35-A59,W,1,0,219987,2020-03-16T00:00:00.000Z,14627,24.03.2020 00:00,0,0
14,Sachsen,LK Meißen,A35-A59,W,2,0,219988,2020-03-20T00:00:00.000Z,14627,24.03.2020 00:00,0,0
14,Sachsen,LK Meißen,A35-A59,W,1,0,219989,2020-03-21T00:00:00.000Z,14627,24.03.2020 00:00,1,0
14,Sachsen,LK Meißen,A35-A59,W,2,0,219990,2020-03-23T00:00:00.000Z,14627,24.03.2020 00:00,1,0
14,Sachsen,LK Meißen,A60-A79,M,1,0,219991,2020-03-12T00:00:00.000Z,14627,24.03.2020 00:00,0,0
14,Sachsen,LK Meißen,A60-A79,M,1,0,219992,2020-03-13T00:00:00.000Z,14627,24.03.2020 00:00,0,0
14,Sachsen,LK Meißen,A60-A79,M,1,0,219993,2020-03-19T00:00:00.000Z,14627,24.03.2020 00:00,0,0
14,Sachsen,LK Meißen,A60-A79,M,1,0,219994,2020-03-23T00:00:00.000Z,14627,24.03.2020 00:00,1,0
14,Sachsen,LK Meißen,A60-A79,W,1,0,219995,2020-03-21T00:00:00.000Z,14627,24.03.2020 00:00,0,0
14,Sachsen,LK Meißen,A60-A79,W,1,0,219996,2020-03-21T00:00:00.000Z,14627,24.03.2020 00:00,1,0
14,Sachsen,LK Sächsische Schweiz-Osterzgebirge,A00-A04,M,1,0,219997,2020-03-18T00:00:00.000Z,14628,24.03.2020 00:00,0,0
14,Sachsen,LK Sächsische Schweiz-Osterzgebirge,A05-A14,M,1,0,219998,2020-03-12T00:00:00.000Z,14628,24.03.2020 00:00,0,0
14,Sachsen,LK Sächsische Schweiz-Osterzgebirge,A05-A14,M,1,0,219999,2020-03-23T00:00:00.000Z,14628,24.03.2020 00:00,1,0
14,Sachsen,LK Sächsische Schweiz-Osterzgebirge,A15-A34,M,1,0,220000,2020-03-13T00:00:00.000Z,14628,24.03.2020 00:00,0,0
14,Sachsen,LK Sächsische Schweiz-Osterzgebirge,A15-A34,M,2,0,220001,2020-03-17T00:00:00.000Z,14628,24.03.2020 00:00,0,0
14,Sachsen,LK Sächsische Schweiz-Osterzgebirge,A15-A34,M,3,0,220002,2020-03-18T00:00:00.000Z,14628,24.03.2020 00:00,0,0
14,Sachsen,LK Sächsische Schweiz-Osterzgebirge,A15-A34,M,1,0,220003,2020-03-20T00:00:00.000Z,14628,24.03.2020 00:00,1,0
14,Sachsen,LK Sächsische Schweiz-Osterzgebirge,A15-A34,M,3,0,220004,2020-03-22T00:00:00.000Z,14628,24.03.2020 00:00,1,0
14,Sachsen,LK Sächsische Schweiz-Osterzgebirge,A15-A34,W,1,0,220005,2020-03-19T00:00:00.000Z,14628,24.03.2020 00:00,0,0
14,Sachsen,LK Sächsische Schweiz-Osterzgebirge,A15-A34,W,1,0,220006,2020-03-20T00:00:00.000Z,14628,24.03.2020 00:00,1,0
14,Sachsen,LK Sächsische Schweiz-Osterzgebirge,A15-A34,W,1,0,220007,2020-03-21T00:00:00.000Z,14628,24.03.2020 00:00,1,0
14,Sachsen,LK Sächsische Schweiz-Osterzgebirge,A15-A34,W,2,0,220008,2020-03-23T00:00:00.000Z,14628,24.03.2020 00:00,1,0
14,Sachsen,LK Sächsische Schweiz-Osterzgebirge,A35-A59,M,1,0,220009,2020-03-13T00:00:00.000Z,14628,24.03.2020 00:00,0,0
14,Sachsen,LK Sächsische Schweiz-Osterzgebirge,A35-A59,M,1,0,220010,2020-03-14T00:00:00.000Z,14628,24.03.2020 00:00,0,0
14,Sachsen,LK Sächsische Schweiz-Osterzgebirge,A35-A59,M,4,0,220011,2020-03-18T00:00:00.000Z,14628,24.03.2020 00:00,0,0
14,Sachsen,LK Sächsische Schweiz-Osterzgebirge,A35-A59,M,4,0,220012,2020-03-19T00:00:00.000Z,14628,24.03.2020 00:00,0,0
14,Sachsen,LK Sächsische Schweiz-Osterzgebirge,A35-A59,M,1,0,220013,2020-03-20T00:00:00.000Z,14628,24.03.2020 00:00,0,0
14,Sachsen,LK Sächsische Schweiz-Osterzgebirge,A35-A59,M,1,0,220014,2020-03-20T00:00:00.000Z,14628,24.03.2020 00:00,1,0
14,Sachsen,LK Sächsische Schweiz-Osterzgebirge,A35-A59,M,2,0,220015,2020-03-21T00:00:00.000Z,14628,24.03.2020 00:00,1,0
14,Sachsen,LK Sächsische Schweiz-Osterzgebirge,A35-A59,M,3,0,220016,2020-03-22T00:00:00.000Z,14628,24.03.2020 00:00,1,0
14,Sachsen,LK Sächsische Schweiz-Osterzgebirge,A35-A59,M,2,0,220017,2020-03-23T00:00:00.000Z,14628,24.03.2020 00:00,1,0
14,Sachsen,LK Sächsische Schweiz-Osterzgebirge,A35-A59,W,1,0,220018,2020-03-11T00:00:00.000Z,14628,24.03.2020 00:00,0,0
14,Sachsen,LK Sächsische Schweiz-Osterzgebirge,A35-A59,W,1,0,220019,2020-03-12T00:00:00.000Z,14628,24.03.2020 00:00,0,0
14,Sachsen,LK Sächsische Schweiz-Osterzgebirge,A35-A59,W,2,0,220020,2020-03-18T00:00:00.000Z,14628,24.03.2020 00:00,0,0
14,Sachsen,LK Sächsische Schweiz-Osterzgebirge,A35-A59,W,1,0,220021,2020-03-19T00:00:00.000Z,14628,24.03.2020 00:00,0,0
14,Sachsen,LK Sächsische Schweiz-Osterzgebirge,A35-A59,W,1,0,220022,2020-03-21T00:00:00.000Z,14628,24.03.2020 00:00,1,0
14,Sachsen,LK Sächsische Schweiz-Osterzgebirge,A35-A59,W,3,0,220023,2020-03-22T00:00:00.000Z,14628,24.03.2020 00:00,1,0
14,Sachsen,LK Sächsische Schweiz-Osterzgebirge,A35-A59,W,2,0,220024,2020-03-23T00:00:00.000Z,14628,24.03.2020 00:00,1,0
14,Sachsen,LK Sächsische Schweiz-Osterzgebirge,A60-A79,M,1,0,220025,2020-03-02T00:00:00.000Z,14628,24.03.2020 00:00,0,0
14,Sachsen,LK Sächsische Schweiz-Osterzgebirge,A60-A79,M,1,0,220026,2020-03-10T00:00:00.000Z,14628,24.03.2020 00:00,0,0
14,Sachsen,LK Sächsische Schweiz-Osterzgebirge,A60-A79,M,2,0,220027,2020-03-12T00:00:00.000Z,14628,24.03.2020 00:00,0,0
14,Sachsen,LK Sächsische Schweiz-Osterzgebirge,A60-A79,M,2,0,220028,2020-03-18T00:00:00.000Z,14628,24.03.2020 00:00,0,0
14,Sachsen,LK Sächsische Schweiz-Osterzgebirge,A60-A79,M,1,0,220029,2020-03-19T00:00:00.000Z,14628,24.03.2020 00:00,0,0
14,Sachsen,LK Sächsische Schweiz-Osterzgebirge,A60-A79,M,2,0,220030,2020-03-20T00:00:00.000Z,14628,24.03.2020 00:00,0,0
14,Sachsen,LK Sächsische Schweiz-Osterzgebirge,A60-A79,M,1,0,220031,2020-03-21T00:00:00.000Z,14628,24.03.2020 00:00,1,0
14,Sachsen,LK Sächsische Schweiz-Osterzgebirge,A60-A79,M,1,0,220032,2020-03-22T00:00:00.000Z,14628,24.03.2020 00:00,1,0
14,Sachsen,LK Sächsische Schweiz-Osterzgebirge,A60-A79,M,1,0,220033,2020-03-23T00:00:00.000Z,14628,24.03.2020 00:00,1,0
14,Sachsen,LK Sächsische Schweiz-Osterzgebirge,A60-A79,W,1,0,220034,2020-03-11T00:00:00.000Z,14628,24.03.2020 00:00,0,0
